src,dst,instance_limit,lambda_gbps,budget_ms,milp_full_cost,milp_full_sb,milp_fix1_cost,xron_vanilla_cost,xron_fairbatch_cost,milp_full_time,milp_fix1_time,xron_vanilla_time,xron_fairbatch_time
aws:ap-northeast-1,azure:westeurope,1,1.0,1000.0,81.054,7.501764705882373,81.054,122.31,97.84934999999999,0.8525625000000048,0.8108777500000031,0.0007586669999852802,0.0006418750000136697
aws:ap-northeast-1,azure:westeurope,1,2.0,100.0,,,,,,0.8035952080000186,0.7879739170000164,0.0006130419999976766,0.0
aws:ap-northeast-1,azure:westeurope,1,2.0,200.0,173.58300000000003,1.2514792702677173,173.58300000000003,232.07714999999996,231.37123499999996,0.8445273750000126,0.8165715000000091,0.0006876670000224294,0.00062724999997954
aws:ap-northeast-1,azure:westeurope,1,2.0,300.0,170.775,1.6535720680394128,170.775,232.07714999999996,231.37123499999996,0.8144354579999913,0.8018465419999927,0.0007057910000014544,0.0006398339999975633
aws:ap-northeast-1,azure:westeurope,1,2.0,500.0,170.361,1.6922152177503627,170.361,232.07714999999996,231.37123499999996,0.8384356669999988,0.8335652500000208,0.0007268330000158585,0.0006594589999906475
aws:ap-northeast-1,azure:westeurope,1,2.0,1000.0,170.361,3.9082588228816704,170.361,232.07714999999996,208.98823499999997,0.8334635829999968,0.7980520840000054,0.0007461250000062591,0.0006664580000119713
aws:ap-northeast-1,azure:westeurope,1,3.0,100.0,,,,,,0.8246940420000044,0.8247823330000017,0.0006205000000250038,0.0
aws:ap-northeast-1,azure:westeurope,1,3.0,200.0,267.63345,1.2766815657584196,267.6334499999999,331.39664999999997,331.39664999999997,0.8274461249999945,0.8113589169999784,0.0006972090000090247,0.0006423330000018268
aws:ap-northeast-1,azure:westeurope,1,3.0,300.0,264.3246,1.5819368197719328,264.3245999999999,331.39664999999997,326.78235000000006,0.8366602090000015,0.8329322090000062,0.0007157079999728921,0.0006553750000080072
aws:ap-northeast-1,azure:westeurope,1,3.0,500.0,263.91060000000004,1.702274724463221,263.9106000000004,331.39664999999997,326.78235000000006,0.8464600420000181,0.820157542000004,0.0007364589999951932,0.0006691250000017135
aws:ap-northeast-1,azure:westeurope,1,3.0,1000.0,263.9106,3.931491775435216,263.9106,331.39664999999997,332.186535,0.8279921249999802,0.8432839589999901,0.000776875000013888,0.0006764169999939895
aws:ap-northeast-1,azure:westeurope,1,5.0,100.0,,,,,,0.8239584579999928,0.8013619159999905,0.0006243750000010095,0.0
aws:ap-northeast-1,azure:westeurope,1,5.0,200.0,464.72130000000004,1.297588424525195,464.72130000000004,552.625605,552.625605,0.8254303749999963,0.8359689579999952,0.000727541999992809,0.0006720000000086657
aws:ap-northeast-1,azure:westeurope,1,5.0,300.0,459.5913,1.5967158835572093,459.5913,552.625605,558.9868049999999,0.8115337080000131,0.8209651660000077,0.0007792919999758396,0.0007019589999970322
aws:ap-northeast-1,azure:westeurope,1,5.0,500.0,459.17730000000006,1.7104088526305148,459.1772999999999,552.625605,558.9868049999999,0.8436996670000099,0.8104513329999747,0.0007835419999935311,0.0007012089999989257
aws:ap-northeast-1,azure:westeurope,1,5.0,1000.0,459.17730000000006,3.950277966365782,459.1772999999999,552.625605,540.893835,0.8439262500000098,0.8218222499999968,0.0008092499999747815,0.0007049169999788774
aws:ap-northeast-1,azure:westeurope,1,8.0,100.0,,,,,,0.805104,0.8014794160000065,0.0006316670000217073,0.0
aws:ap-northeast-1,azure:westeurope,1,8.0,200.0,,,,,,0.8302939170000059,0.8036029169999779,0.0008937499999888132,0.0
aws:ap-northeast-1,azure:westeurope,1,8.0,300.0,,,,,,0.8129164579999895,0.8068037500000003,0.0010483749999821157,0.0
aws:ap-northeast-1,azure:westeurope,1,8.0,500.0,,,,,,0.9570595419999961,0.8256620409999869,0.00135812499999588,0.0
aws:ap-northeast-1,azure:westeurope,1,8.0,1000.0,,,,,,0.8171457499999804,0.8017874159999963,0.0019212920000200029,0.0
aws:ap-northeast-1,azure:westeurope,1,10.0,100.0,,,,,,0.8063365410000074,0.8217592910000064,0.0006193750000136333,0.0
aws:ap-northeast-1,azure:westeurope,1,10.0,200.0,,,,,,0.8226144589999933,0.8044842920000121,0.0009037499999919874,0.0
aws:ap-northeast-1,azure:westeurope,1,10.0,300.0,,,,,,0.7922592920000113,0.8306932080000138,0.0010632499999871925,0.0
aws:ap-northeast-1,azure:westeurope,1,10.0,500.0,,,,,,0.8232931250000206,0.7994220419999749,0.001367458999993687,0.0
aws:ap-northeast-1,azure:westeurope,1,10.0,1000.0,,,,,,0.7887577909999663,0.815803040999981,0.0016595419999703154,0.0
